FrameCount, FrameTime, groupSizeX, groupSizeY, groupNumX, groupNumY, worksetSizeX, worksetSizeY, 
2491, 0.027090, 800, 1, 2, 900, 1600, 900, 
2492, 0.030060, 800, 1, 2, 900, 1600, 900, 
2493, 0.025144, 800, 1, 2, 900, 1600, 900, 
2494, 0.025036, 800, 1, 2, 900, 1600, 900, 
2495, 0.025392, 800, 1, 2, 900, 1600, 900, 
2496, 0.024756, 800, 1, 2, 900, 1600, 900, 
2497, 0.031768, 800, 1, 2, 900, 1600, 900, 
2498, 0.024676, 800, 1, 2, 900, 1600, 900, 
2499, 0.024736, 800, 1, 2, 900, 1600, 900, 
2500, 0.025021, 800, 1, 2, 900, 1600, 900, 
2501, 0.028358, 800, 1, 2, 900, 1600, 900, 
2502, 0.032843, 800, 1, 2, 900, 1600, 900, 
2503, 0.026978, 800, 1, 2, 900, 1600, 900, 
2504, 0.025873, 800, 1, 2, 900, 1600, 900, 
2505, 0.024595, 800, 1, 2, 900, 1600, 900, 
2506, 0.026801, 800, 1, 2, 900, 1600, 900, 
2507, 0.029049, 800, 1, 2, 900, 1600, 900, 
2508, 0.026378, 800, 1, 2, 900, 1600, 900, 
2509, 0.026972, 800, 1, 2, 900, 1600, 900, 
2510, 0.024476, 800, 1, 2, 900, 1600, 900, 
2511, 0.026977, 800, 1, 2, 900, 1600, 900, 
2512, 0.025044, 800, 1, 2, 900, 1600, 900, 
2513, 0.033219, 800, 1, 2, 900, 1600, 900, 
2514, 0.033050, 800, 1, 2, 900, 1600, 900, 
2515, 0.034367, 800, 1, 2, 900, 1600, 900, 
2516, 0.024765, 800, 1, 2, 900, 1600, 900, 
2517, 0.029167, 800, 1, 2, 900, 1600, 900, 
2518, 0.030899, 800, 1, 2, 900, 1600, 900, 
2519, 0.025007, 800, 1, 2, 900, 1600, 900, 
2520, 0.025247, 800, 1, 2, 900, 1600, 900, 
2521, 0.025311, 800, 1, 2, 900, 1600, 900, 
2522, 0.024894, 800, 1, 2, 900, 1600, 900, 
2523, 0.025200, 800, 1, 2, 900, 1600, 900, 
2524, 0.025945, 800, 1, 2, 900, 1600, 900, 
2525, 0.031371, 800, 1, 2, 900, 1600, 900, 
2526, 0.025289, 800, 1, 2, 900, 1600, 900, 
2527, 0.024911, 800, 1, 2, 900, 1600, 900, 
2528, 0.024927, 800, 1, 2, 900, 1600, 900, 
2529, 0.029661, 800, 1, 2, 900, 1600, 900, 
2530, 0.029977, 800, 1, 2, 900, 1600, 900, 
2531, 0.026411, 800, 1, 2, 900, 1600, 900, 
2532, 0.026242, 800, 1, 2, 900, 1600, 900, 
2533, 0.024766, 800, 1, 2, 900, 1600, 900, 
2534, 0.025760, 800, 1, 2, 900, 1600, 900, 
2535, 0.030278, 800, 1, 2, 900, 1600, 900, 
2536, 0.025024, 800, 1, 2, 900, 1600, 900, 
2537, 0.026137, 800, 1, 2, 900, 1600, 900, 
2538, 0.026102, 800, 1, 2, 900, 1600, 900, 
2539, 0.025919, 800, 1, 2, 900, 1600, 900, 
2540, 0.025488, 800, 1, 2, 900, 1600, 900, 
2541, 0.025744, 800, 1, 2, 900, 1600, 900, 
2542, 0.028797, 800, 1, 2, 900, 1600, 900, 
2543, 0.025810, 800, 1, 2, 900, 1600, 900, 
2544, 0.024606, 800, 1, 2, 900, 1600, 900, 
2545, 0.025340, 800, 1, 2, 900, 1600, 900, 
2546, 0.025558, 800, 1, 2, 900, 1600, 900, 
2547, 0.030945, 800, 1, 2, 900, 1600, 900, 
2548, 0.025000, 800, 1, 2, 900, 1600, 900, 
2549, 0.024514, 800, 1, 2, 900, 1600, 900, 
2550, 0.026362, 800, 1, 2, 900, 1600, 900, 
2551, 0.027733, 800, 1, 2, 900, 1600, 900, 
2552, 0.029871, 800, 1, 2, 900, 1600, 900, 
2553, 0.025179, 800, 1, 2, 900, 1600, 900, 
2554, 0.025035, 800, 1, 2, 900, 1600, 900, 
2555, 0.026299, 800, 1, 2, 900, 1600, 900, 
2556, 0.025247, 800, 1, 2, 900, 1600, 900, 
2557, 0.025053, 800, 1, 2, 900, 1600, 900, 
2558, 0.025303, 800, 1, 2, 900, 1600, 900, 
2559, 0.091259, 800, 1, 2, 900, 1600, 900, 
2560, 0.083817, 800, 1, 2, 900, 1600, 900, 
2561, 0.025708, 800, 1, 2, 900, 1600, 900, 
2562, 0.026424, 800, 1, 2, 900, 1600, 900, 
2563, 0.026631, 800, 1, 2, 900, 1600, 900, 
2564, 0.024656, 800, 1, 2, 900, 1600, 900, 
2565, 0.033335, 800, 1, 2, 900, 1600, 900, 
2566, 0.033163, 800, 1, 2, 900, 1600, 900, 
2567, 0.024910, 800, 1, 2, 900, 1600, 900, 
2568, 0.030005, 800, 1, 2, 900, 1600, 900, 
2569, 0.024844, 800, 1, 2, 900, 1600, 900, 
2570, 0.024999, 800, 1, 2, 900, 1600, 900, 
2571, 0.031989, 800, 1, 2, 900, 1600, 900, 
2572, 0.025864, 800, 1, 2, 900, 1600, 900, 
2573, 0.027114, 800, 1, 2, 900, 1600, 900, 
2574, 0.024726, 800, 1, 2, 900, 1600, 900, 
2575, 0.025676, 800, 1, 2, 900, 1600, 900, 
2576, 0.030124, 800, 1, 2, 900, 1600, 900, 
2577, 0.025225, 800, 1, 2, 900, 1600, 900, 
2578, 0.024767, 800, 1, 2, 900, 1600, 900, 
2579, 0.026254, 800, 1, 2, 900, 1600, 900, 
2580, 0.027583, 800, 1, 2, 900, 1600, 900, 
2581, 0.029490, 800, 1, 2, 900, 1600, 900, 
2582, 0.024985, 800, 1, 2, 900, 1600, 900, 
2583, 0.025111, 800, 1, 2, 900, 1600, 900, 
2584, 0.025928, 800, 1, 2, 900, 1600, 900, 
2585, 0.027522, 800, 1, 2, 900, 1600, 900, 
2586, 0.023917, 800, 1, 2, 900, 1600, 900, 
2587, 0.025526, 800, 1, 2, 900, 1600, 900, 
2588, 0.029832, 800, 1, 2, 900, 1600, 900, 
2589, 0.025952, 800, 1, 2, 900, 1600, 900, 
2590, 0.025166, 800, 1, 2, 900, 1600, 900, 
2591, 0.024731, 800, 1, 2, 900, 1600, 900, 
2592, 0.025019, 800, 1, 2, 900, 1600, 900, 
2593, 0.031346, 800, 1, 2, 900, 1600, 900, 
2594, 0.026240, 800, 1, 2, 900, 1600, 900, 
2595, 0.027900, 800, 1, 2, 900, 1600, 900, 
2596, 0.024371, 800, 1, 2, 900, 1600, 900, 
2597, 0.025867, 800, 1, 2, 900, 1600, 900, 
2598, 0.026184, 800, 1, 2, 900, 1600, 900, 
2599, 0.024613, 800, 1, 2, 900, 1600, 900, 
2600, 0.029474, 800, 1, 2, 900, 1600, 900, 
2601, 0.025632, 800, 1, 2, 900, 1600, 900, 
2602, 0.024728, 800, 1, 2, 900, 1600, 900, 
2603, 0.032171, 800, 1, 2, 900, 1600, 900, 
2604, 0.024789, 800, 1, 2, 900, 1600, 900, 
2605, 0.028585, 800, 1, 2, 900, 1600, 900, 
2606, 0.026112, 800, 1, 2, 900, 1600, 900, 
2607, 0.025784, 800, 1, 2, 900, 1600, 900, 
2608, 0.024927, 800, 1, 2, 900, 1600, 900, 
2609, 0.024669, 800, 1, 2, 900, 1600, 900, 
2610, 0.030428, 800, 1, 2, 900, 1600, 900, 
2611, 0.025209, 800, 1, 2, 900, 1600, 900, 
2612, 0.025165, 800, 1, 2, 900, 1600, 900, 
2613, 0.025515, 800, 1, 2, 900, 1600, 900, 
2614, 0.024978, 800, 1, 2, 900, 1600, 900, 
2615, 0.031500, 800, 1, 2, 900, 1600, 900, 
2616, 0.025691, 800, 1, 2, 900, 1600, 900, 
2617, 0.028745, 800, 1, 2, 900, 1600, 900, 
2618, 0.025126, 800, 1, 2, 900, 1600, 900, 
2619, 0.025056, 800, 1, 2, 900, 1600, 900, 
2620, 0.024714, 800, 1, 2, 900, 1600, 900, 
2621, 0.024773, 800, 1, 2, 900, 1600, 900, 
2622, 0.029264, 800, 1, 2, 900, 1600, 900, 
2623, 0.026563, 800, 1, 2, 900, 1600, 900, 
2624, 0.027530, 800, 1, 2, 900, 1600, 900, 
2625, 0.024436, 800, 1, 2, 900, 1600, 900, 
2626, 0.025317, 800, 1, 2, 900, 1600, 900, 
2627, 0.029561, 800, 1, 2, 900, 1600, 900, 
2628, 0.025949, 800, 1, 2, 900, 1600, 900, 
2629, 0.025055, 800, 1, 2, 900, 1600, 900, 
2630, 0.026238, 800, 1, 2, 900, 1600, 900, 
2631, 0.026503, 800, 1, 2, 900, 1600, 900, 
2632, 0.029381, 800, 1, 2, 900, 1600, 900, 
2633, 0.025988, 800, 1, 2, 900, 1600, 900, 
2634, 0.025233, 800, 1, 2, 900, 1600, 900, 
2635, 0.025002, 800, 1, 2, 900, 1600, 900, 
2636, 0.025080, 800, 1, 2, 900, 1600, 900, 
2637, 0.032346, 800, 1, 2, 900, 1600, 900, 
2638, 0.026941, 800, 1, 2, 900, 1600, 900, 
2639, 0.026378, 800, 1, 2, 900, 1600, 900, 
2640, 0.024648, 800, 1, 2, 900, 1600, 900, 
2641, 0.025751, 800, 1, 2, 900, 1600, 900, 
2642, 0.025735, 800, 1, 2, 900, 1600, 900, 
2643, 0.024438, 800, 1, 2, 900, 1600, 900, 
2644, 0.029334, 800, 1, 2, 900, 1600, 900, 
2645, 0.026793, 800, 1, 2, 900, 1600, 900, 
2646, 0.026438, 800, 1, 2, 900, 1600, 900, 
2647, 0.024430, 800, 1, 2, 900, 1600, 900, 
2648, 0.025829, 800, 1, 2, 900, 1600, 900, 
2649, 0.029818, 800, 1, 2, 900, 1600, 900, 
2650, 0.027298, 800, 1, 2, 900, 1600, 900, 
2651, 0.028337, 800, 1, 2, 900, 1600, 900, 
2652, 0.024604, 800, 1, 2, 900, 1600, 900, 
2653, 0.024510, 800, 1, 2, 900, 1600, 900, 
2654, 0.025434, 800, 1, 2, 900, 1600, 900, 
2655, 0.025322, 800, 1, 2, 900, 1600, 900, 
2656, 0.024680, 800, 1, 2, 900, 1600, 900, 
2657, 0.024998, 800, 1, 2, 900, 1600, 900, 
2658, 0.028878, 800, 1, 2, 900, 1600, 900, 
2659, 0.026691, 800, 1, 2, 900, 1600, 900, 
2660, 0.025008, 800, 1, 2, 900, 1600, 900, 
2661, 0.030454, 800, 1, 2, 900, 1600, 900, 
2662, 0.026374, 800, 1, 2, 900, 1600, 900, 
2663, 0.027718, 800, 1, 2, 900, 1600, 900, 
2664, 0.024255, 800, 1, 2, 900, 1600, 900, 
2665, 0.025422, 800, 1, 2, 900, 1600, 900, 
2666, 0.029501, 800, 1, 2, 900, 1600, 900, 
2667, 0.026198, 800, 1, 2, 900, 1600, 900, 
2668, 0.027960, 800, 1, 2, 900, 1600, 900, 
2669, 0.024400, 800, 1, 2, 900, 1600, 900, 
2670, 0.025541, 800, 1, 2, 900, 1600, 900, 
2671, 0.029444, 800, 1, 2, 900, 1600, 900, 
2672, 0.026613, 800, 1, 2, 900, 1600, 900, 
2673, 0.024461, 800, 1, 2, 900, 1600, 900, 
2674, 0.024911, 800, 1, 2, 900, 1600, 900, 
2675, 0.025824, 800, 1, 2, 900, 1600, 900, 
2676, 0.024835, 800, 1, 2, 900, 1600, 900, 
2677, 0.026621, 800, 1, 2, 900, 1600, 900, 
2678, 0.034423, 800, 1, 2, 900, 1600, 900, 
2679, 0.030070, 800, 1, 2, 900, 1600, 900, 
2680, 0.035992, 800, 1, 2, 900, 1600, 900, 
2681, 0.033353, 800, 1, 2, 900, 1600, 900, 
2682, 0.029928, 800, 1, 2, 900, 1600, 900, 
2683, 0.030378, 800, 1, 2, 900, 1600, 900, 
2684, 0.032038, 800, 1, 2, 900, 1600, 900, 
2685, 0.034158, 800, 1, 2, 900, 1600, 900, 
2686, 0.030162, 800, 1, 2, 900, 1600, 900, 
2687, 0.088863, 800, 1, 2, 900, 1600, 900, 
2688, 0.084766, 800, 1, 2, 900, 1600, 900, 
2689, 0.026808, 800, 1, 2, 900, 1600, 900, 
2690, 0.029598, 800, 1, 2, 900, 1600, 900, 
2691, 0.029811, 800, 1, 2, 900, 1600, 900, 
2692, 0.025985, 800, 1, 2, 900, 1600, 900, 
2693, 0.034395, 800, 1, 2, 900, 1600, 900, 
2694, 0.025802, 800, 1, 2, 900, 1600, 900, 
2695, 0.028659, 800, 1, 2, 900, 1600, 900, 
2696, 0.025255, 800, 1, 2, 900, 1600, 900, 
2697, 0.024371, 800, 1, 2, 900, 1600, 900, 
2698, 0.030905, 800, 1, 2, 900, 1600, 900, 
2699, 0.025319, 800, 1, 2, 900, 1600, 900, 
2700, 0.024024, 800, 1, 2, 900, 1600, 900, 
2701, 0.026322, 800, 1, 2, 900, 1600, 900, 
2702, 0.027675, 800, 1, 2, 900, 1600, 900, 
2703, 0.029888, 800, 1, 2, 900, 1600, 900, 
2704, 0.025011, 800, 1, 2, 900, 1600, 900, 
2705, 0.025147, 800, 1, 2, 900, 1600, 900, 
2706, 0.024724, 800, 1, 2, 900, 1600, 900, 
2707, 0.028118, 800, 1, 2, 900, 1600, 900, 
2708, 0.024859, 800, 1, 2, 900, 1600, 900, 
2709, 0.025016, 800, 1, 2, 900, 1600, 900, 
2710, 0.025872, 800, 1, 2, 900, 1600, 900, 
2711, 0.024161, 800, 1, 2, 900, 1600, 900, 
2712, 0.031292, 800, 1, 2, 900, 1600, 900, 
2713, 0.025519, 800, 1, 2, 900, 1600, 900, 
2714, 0.025558, 800, 1, 2, 900, 1600, 900, 
2715, 0.027143, 800, 1, 2, 900, 1600, 900, 
2716, 0.025294, 800, 1, 2, 900, 1600, 900, 
2717, 0.029593, 800, 1, 2, 900, 1600, 900, 
2718, 0.026179, 800, 1, 2, 900, 1600, 900, 
2719, 0.024307, 800, 1, 2, 900, 1600, 900, 
2720, 0.031090, 800, 1, 2, 900, 1600, 900, 
2721, 0.024416, 800, 1, 2, 900, 1600, 900, 
2722, 0.024158, 800, 1, 2, 900, 1600, 900, 
2723, 0.025691, 800, 1, 2, 900, 1600, 900, 
2724, 0.028707, 800, 1, 2, 900, 1600, 900, 
2725, 0.024662, 800, 1, 2, 900, 1600, 900, 
2726, 0.024228, 800, 1, 2, 900, 1600, 900, 
2727, 0.032378, 800, 1, 2, 900, 1600, 900, 
2728, 0.028021, 800, 1, 2, 900, 1600, 900, 
2729, 0.025054, 800, 1, 2, 900, 1600, 900, 
2730, 0.024883, 800, 1, 2, 900, 1600, 900, 
2731, 0.024966, 800, 1, 2, 900, 1600, 900, 
2732, 0.025566, 800, 1, 2, 900, 1600, 900, 
2733, 0.024651, 800, 1, 2, 900, 1600, 900, 
2734, 0.030654, 800, 1, 2, 900, 1600, 900, 
2735, 0.024534, 800, 1, 2, 900, 1600, 900, 
2736, 0.025333, 800, 1, 2, 900, 1600, 900, 
2737, 0.025782, 800, 1, 2, 900, 1600, 900, 
2738, 0.024443, 800, 1, 2, 900, 1600, 900, 
2739, 0.031825, 800, 1, 2, 900, 1600, 900, 
2740, 0.024872, 800, 1, 2, 900, 1600, 900, 
2741, 0.025419, 800, 1, 2, 900, 1600, 900, 
2742, 0.024490, 800, 1, 2, 900, 1600, 900, 
2743, 0.028210, 800, 1, 2, 900, 1600, 900, 
2744, 0.031100, 800, 1, 2, 900, 1600, 900, 
2745, 0.025647, 800, 1, 2, 900, 1600, 900, 
2746, 0.027196, 800, 1, 2, 900, 1600, 900, 
2747, 0.024819, 800, 1, 2, 900, 1600, 900, 
2748, 0.025049, 800, 1, 2, 900, 1600, 900, 
2749, 0.030798, 800, 1, 2, 900, 1600, 900, 
2750, 0.025799, 800, 1, 2, 900, 1600, 900, 
2751, 0.025859, 800, 1, 2, 900, 1600, 900, 
2752, 0.026955, 800, 1, 2, 900, 1600, 900, 
2753, 0.026202, 800, 1, 2, 900, 1600, 900, 
2754, 0.024476, 800, 1, 2, 900, 1600, 900, 
2755, 0.026166, 800, 1, 2, 900, 1600, 900, 
2756, 0.030213, 800, 1, 2, 900, 1600, 900, 
2757, 0.025136, 800, 1, 2, 900, 1600, 900, 
2758, 0.024626, 800, 1, 2, 900, 1600, 900, 
2759, 0.025207, 800, 1, 2, 900, 1600, 900, 
2760, 0.024267, 800, 1, 2, 900, 1600, 900, 
2761, 0.032286, 800, 1, 2, 900, 1600, 900, 
2762, 0.025632, 800, 1, 2, 900, 1600, 900, 
2763, 0.024686, 800, 1, 2, 900, 1600, 900, 
2764, 0.025697, 800, 1, 2, 900, 1600, 900, 
2765, 0.024979, 800, 1, 2, 900, 1600, 900, 
2766, 0.031022, 800, 1, 2, 900, 1600, 900, 
2767, 0.024444, 800, 1, 2, 900, 1600, 900, 
2768, 0.024277, 800, 1, 2, 900, 1600, 900, 
2769, 0.024419, 800, 1, 2, 900, 1600, 900, 
2770, 0.030310, 800, 1, 2, 900, 1600, 900, 
2771, 0.025399, 800, 1, 2, 900, 1600, 900, 
2772, 0.025256, 800, 1, 2, 900, 1600, 900, 
2773, 0.030417, 800, 1, 2, 900, 1600, 900, 
2774, 0.028121, 800, 1, 2, 900, 1600, 900, 
2775, 0.026227, 800, 1, 2, 900, 1600, 900, 
2776, 0.024620, 800, 1, 2, 900, 1600, 900, 
2777, 0.025186, 800, 1, 2, 900, 1600, 900, 
2778, 0.029848, 800, 1, 2, 900, 1600, 900, 
2779, 0.025872, 800, 1, 2, 900, 1600, 900, 
2780, 0.024746, 800, 1, 2, 900, 1600, 900, 
2781, 0.025543, 800, 1, 2, 900, 1600, 900, 
2782, 0.026521, 800, 1, 2, 900, 1600, 900, 
2783, 0.030980, 800, 1, 2, 900, 1600, 900, 
2784, 0.026201, 800, 1, 2, 900, 1600, 900, 
2785, 0.026092, 800, 1, 2, 900, 1600, 900, 
2786, 0.024400, 800, 1, 2, 900, 1600, 900, 
2787, 0.025730, 800, 1, 2, 900, 1600, 900, 
2788, 0.025562, 800, 1, 2, 900, 1600, 900, 
2789, 0.026268, 800, 1, 2, 900, 1600, 900, 
2790, 0.028978, 800, 1, 2, 900, 1600, 900, 
2791, 0.025355, 800, 1, 2, 900, 1600, 900, 
2792, 0.027272, 800, 1, 2, 900, 1600, 900, 
2793, 0.024575, 800, 1, 2, 900, 1600, 900, 
2794, 0.026294, 800, 1, 2, 900, 1600, 900, 
2795, 0.024412, 800, 1, 2, 900, 1600, 900, 
2796, 0.025789, 800, 1, 2, 900, 1600, 900, 
2797, 0.030015, 800, 1, 2, 900, 1600, 900, 
2798, 0.025054, 800, 1, 2, 900, 1600, 900, 
2799, 0.024865, 800, 1, 2, 900, 1600, 900, 
2800, 0.026396, 800, 1, 2, 900, 1600, 900, 
2801, 0.025032, 800, 1, 2, 900, 1600, 900, 
2802, 0.030347, 800, 1, 2, 900, 1600, 900, 
2803, 0.024930, 800, 1, 2, 900, 1600, 900, 
2804, 0.028739, 800, 1, 2, 900, 1600, 900, 
2805, 0.030610, 800, 1, 2, 900, 1600, 900, 
2806, 0.024985, 800, 1, 2, 900, 1600, 900, 
2807, 0.024135, 800, 1, 2, 900, 1600, 900, 
2808, 0.025175, 800, 1, 2, 900, 1600, 900, 
2809, 0.025715, 800, 1, 2, 900, 1600, 900, 
2810, 0.026069, 800, 1, 2, 900, 1600, 900, 
2811, 0.026908, 800, 1, 2, 900, 1600, 900, 
2812, 0.030353, 800, 1, 2, 900, 1600, 900, 
2813, 0.025577, 800, 1, 2, 900, 1600, 900, 
2814, 0.025833, 800, 1, 2, 900, 1600, 900, 
2815, 0.082863, 800, 1, 2, 900, 1600, 900, 
2816, 0.083526, 800, 1, 2, 900, 1600, 900, 
2817, 0.025280, 800, 1, 2, 900, 1600, 900, 
2818, 0.025479, 800, 1, 2, 900, 1600, 900, 
2819, 0.025168, 800, 1, 2, 900, 1600, 900, 
2820, 0.024528, 800, 1, 2, 900, 1600, 900, 
2821, 0.024812, 800, 1, 2, 900, 1600, 900, 
2822, 0.025751, 800, 1, 2, 900, 1600, 900, 
2823, 0.024985, 800, 1, 2, 900, 1600, 900, 
2824, 0.024162, 800, 1, 2, 900, 1600, 900, 
2825, 0.030579, 800, 1, 2, 900, 1600, 900, 
2826, 0.025899, 800, 1, 2, 900, 1600, 900, 
2827, 0.028165, 800, 1, 2, 900, 1600, 900, 
2828, 0.024784, 800, 1, 2, 900, 1600, 900, 
2829, 0.026151, 800, 1, 2, 900, 1600, 900, 
2830, 0.029888, 800, 1, 2, 900, 1600, 900, 
2831, 0.025304, 800, 1, 2, 900, 1600, 900, 
2832, 0.025296, 800, 1, 2, 900, 1600, 900, 
2833, 0.025483, 800, 1, 2, 900, 1600, 900, 
2834, 0.024769, 800, 1, 2, 900, 1600, 900, 
2835, 0.025962, 800, 1, 2, 900, 1600, 900, 
2836, 0.025915, 800, 1, 2, 900, 1600, 900, 
2837, 0.030108, 800, 1, 2, 900, 1600, 900, 
2838, 0.025575, 800, 1, 2, 900, 1600, 900, 
2839, 0.024350, 800, 1, 2, 900, 1600, 900, 
2840, 0.025038, 800, 1, 2, 900, 1600, 900, 
2841, 0.025096, 800, 1, 2, 900, 1600, 900, 
2842, 0.031445, 800, 1, 2, 900, 1600, 900, 
2843, 0.024513, 800, 1, 2, 900, 1600, 900, 
2844, 0.025324, 800, 1, 2, 900, 1600, 900, 
2845, 0.024956, 800, 1, 2, 900, 1600, 900, 
2846, 0.028376, 800, 1, 2, 900, 1600, 900, 
2847, 0.031143, 800, 1, 2, 900, 1600, 900, 
2848, 0.024896, 800, 1, 2, 900, 1600, 900, 
2849, 0.029034, 800, 1, 2, 900, 1600, 900, 
2850, 0.024951, 800, 1, 2, 900, 1600, 900, 
2851, 0.025681, 800, 1, 2, 900, 1600, 900, 
2852, 0.029609, 800, 1, 2, 900, 1600, 900, 
2853, 0.025850, 800, 1, 2, 900, 1600, 900, 
2854, 0.024698, 800, 1, 2, 900, 1600, 900, 
2855, 0.025168, 800, 1, 2, 900, 1600, 900, 
2856, 0.024560, 800, 1, 2, 900, 1600, 900, 
2857, 0.024990, 800, 1, 2, 900, 1600, 900, 
2858, 0.026119, 800, 1, 2, 900, 1600, 900, 
2859, 0.025232, 800, 1, 2, 900, 1600, 900, 
2860, 0.024480, 800, 1, 2, 900, 1600, 900, 
2861, 0.031021, 800, 1, 2, 900, 1600, 900, 
2862, 0.025453, 800, 1, 2, 900, 1600, 900, 
2863, 0.024458, 800, 1, 2, 900, 1600, 900, 
2864, 0.024457, 800, 1, 2, 900, 1600, 900, 
2865, 0.024250, 800, 1, 2, 900, 1600, 900, 
2866, 0.032761, 800, 1, 2, 900, 1600, 900, 
2867, 0.025404, 800, 1, 2, 900, 1600, 900, 
2868, 0.028552, 800, 1, 2, 900, 1600, 900, 
2869, 0.024951, 800, 1, 2, 900, 1600, 900, 
2870, 0.024510, 800, 1, 2, 900, 1600, 900, 
2871, 0.032891, 800, 1, 2, 900, 1600, 900, 
2872, 0.025673, 800, 1, 2, 900, 1600, 900, 
2873, 0.024596, 800, 1, 2, 900, 1600, 900, 
2874, 0.025628, 800, 1, 2, 900, 1600, 900, 
2875, 0.024344, 800, 1, 2, 900, 1600, 900, 
2876, 0.026110, 800, 1, 2, 900, 1600, 900, 
2877, 0.024406, 800, 1, 2, 900, 1600, 900, 
2878, 0.031887, 800, 1, 2, 900, 1600, 900, 
2879, 0.025176, 800, 1, 2, 900, 1600, 900, 
2880, 0.024707, 800, 1, 2, 900, 1600, 900, 
2881, 0.025179, 800, 1, 2, 900, 1600, 900, 
2882, 0.024280, 800, 1, 2, 900, 1600, 900, 
2883, 0.032410, 800, 1, 2, 900, 1600, 900, 
2884, 0.024375, 800, 1, 2, 900, 1600, 900, 
2885, 0.030117, 800, 1, 2, 900, 1600, 900, 
2886, 0.020235, 160, 3, 10, 300, 1600, 900, 
2887, 0.013963, 160, 3, 10, 300, 1600, 900, 
2888, 0.015859, 160, 3, 10, 300, 1600, 900, 
2889, 0.015165, 160, 3, 10, 300, 1600, 900, 
2890, 0.015847, 160, 3, 10, 300, 1600, 900, 
2891, 0.015881, 160, 3, 10, 300, 1600, 900, 
2892, 0.009697, 160, 3, 10, 300, 1600, 900, 
2893, 0.010127, 160, 3, 10, 300, 1600, 900, 
2894, 0.009945, 160, 3, 10, 300, 1600, 900, 
2895, 0.011088, 160, 3, 10, 300, 1600, 900, 
2896, 0.010315, 160, 3, 10, 300, 1600, 900, 
2897, 0.009798, 160, 3, 10, 300, 1600, 900, 
2898, 0.010583, 160, 3, 10, 300, 1600, 900, 
2899, 0.009968, 160, 3, 10, 300, 1600, 900, 
2900, 0.009565, 160, 3, 10, 300, 1600, 900, 
2901, 0.010039, 160, 3, 10, 300, 1600, 900, 
2902, 0.009596, 160, 3, 10, 300, 1600, 900, 
2903, 0.010152, 160, 3, 10, 300, 1600, 900, 
2904, 0.010597, 160, 3, 10, 300, 1600, 900, 
2905, 0.009592, 160, 3, 10, 300, 1600, 900, 
2906, 0.010306, 160, 3, 10, 300, 1600, 900, 
2907, 0.009088, 160, 3, 10, 300, 1600, 900, 
2908, 0.009895, 160, 3, 10, 300, 1600, 900, 
2909, 0.009180, 160, 3, 10, 300, 1600, 900, 
2910, 0.009916, 160, 3, 10, 300, 1600, 900, 
2911, 0.009879, 160, 3, 10, 300, 1600, 900, 
2912, 0.009144, 160, 3, 10, 300, 1600, 900, 
2913, 0.009941, 160, 3, 10, 300, 1600, 900, 
2914, 0.009176, 160, 3, 10, 300, 1600, 900, 
2915, 0.009836, 160, 3, 10, 300, 1600, 900, 
2916, 0.009792, 160, 3, 10, 300, 1600, 900, 
2917, 0.009211, 160, 3, 10, 300, 1600, 900, 
2918, 0.009799, 160, 3, 10, 300, 1600, 900, 
2919, 0.009031, 160, 3, 10, 300, 1600, 900, 
2920, 0.009839, 160, 3, 10, 300, 1600, 900, 
2921, 0.009163, 160, 3, 10, 300, 1600, 900, 
2922, 0.009774, 160, 3, 10, 300, 1600, 900, 
2923, 0.009231, 160, 3, 10, 300, 1600, 900, 
2924, 0.009482, 160, 3, 10, 300, 1600, 900, 
2925, 0.009927, 160, 3, 10, 300, 1600, 900, 
2926, 0.009068, 160, 3, 10, 300, 1600, 900, 
2927, 0.009846, 160, 3, 10, 300, 1600, 900, 
2928, 0.009124, 160, 3, 10, 300, 1600, 900, 
2929, 0.009767, 160, 3, 10, 300, 1600, 900, 
2930, 0.009165, 160, 3, 10, 300, 1600, 900, 
2931, 0.009484, 160, 3, 10, 300, 1600, 900, 
2932, 0.009567, 160, 3, 10, 300, 1600, 900, 
2933, 0.009172, 160, 3, 10, 300, 1600, 900, 
2934, 0.009934, 160, 3, 10, 300, 1600, 900, 
2935, 0.009078, 160, 3, 10, 300, 1600, 900, 
2936, 0.009806, 160, 3, 10, 300, 1600, 900, 
2937, 0.009083, 160, 3, 10, 300, 1600, 900, 
2938, 0.009756, 160, 3, 10, 300, 1600, 900, 
2939, 0.009830, 160, 3, 10, 300, 1600, 900, 
2940, 0.009137, 160, 3, 10, 300, 1600, 900, 
2941, 0.009932, 160, 3, 10, 300, 1600, 900, 
2942, 0.009131, 160, 3, 10, 300, 1600, 900, 
2943, 0.010723, 160, 3, 10, 300, 1600, 900, 
2944, 0.010986, 160, 3, 10, 300, 1600, 900, 
2945, 0.009652, 160, 3, 10, 300, 1600, 900, 
2946, 0.009929, 160, 3, 10, 300, 1600, 900, 
2947, 0.009080, 160, 3, 10, 300, 1600, 900, 
2948, 0.009839, 160, 3, 10, 300, 1600, 900, 
2949, 0.009169, 160, 3, 10, 300, 1600, 900, 
2950, 0.009730, 160, 3, 10, 300, 1600, 900, 
2951, 0.009903, 160, 3, 10, 300, 1600, 900, 
2952, 0.009189, 160, 3, 10, 300, 1600, 900, 
2953, 0.009902, 160, 3, 10, 300, 1600, 900, 
2954, 0.009122, 160, 3, 10, 300, 1600, 900, 
